,0
1278,1766317.760278624
1279,1725894.3140651474
1280,1730061.4723855942
1281,1733292.9740221945
1282,1749234.6202694026
1283,1763542.099868049
1284,1762194.7740441791
1285,1782349.1925258266
1286,1786740.9120191555
1287,1797316.422622284
1288,1811202.4208570556
1289,1806327.594032942
1290,1785515.788568939
1291,1788562.4627334394
1292,1785553.3068722426
1293,1796232.1491007316
1294,1804579.8107686136
1295,1815924.4807084203
1296,1817040.697171695
1297,1820977.2645654352
1298,1809426.5096544395
1299,1833515.9769052851
1300,1830675.6455319251
1301,1833932.1945513117
1302,1838982.0448511725
1303,1834826.5380753926
1304,1821990.0570134902
1305,1819663.322651714
1306,1797746.5395242777
1307,1791865.829131559
1308,1805495.8090165795
1309,1811622.21358421
1310,1806663.798368803
1311,1833154.5097119433
1312,1839436.7545167177
1313,1848038.115990573
1314,1848121.3463687857
1315,1831504.9309273232
1316,1833264.7078982592
1317,1837712.5118271403
1318,1848498.606159068
1319,1853556.7381767454
1320,1858791.964194947
1321,1859142.0303627364
1322,1845713.5760513314
1323,1828846.2485521697
1324,1834977.5140657881
1325,1842039.5992244105
1326,1810561.0894647792
1327,1783979.8761180039
1328,1792946.1522104114
1329,1792589.6294119651
1330,1806879.911609659
1331,1814995.7211502697
1332,1818848.9238734387
1333,1832880.2113300934
1334,1834335.7112065956
1335,1843114.460086589
1336,1839912.0503582265
1337,1851673.250745642
1338,1852506.0198194447
1339,1854268.400169002
1340,1849133.4240391909
1341,1846336.2366931029
1342,1830525.010472868
1343,1810082.6393839181
1344,1814846.014111045
1345,1821197.8892151988
1346,1826280.309183803
1347,1835570.2660118733
1348,1831147.823142833
1349,1819607.8945162694
1350,1792928.1582201915
1351,1799515.0924157032
1352,1795832.6958363887
1353,1793796.9358491546
1354,1800967.9497415882
1355,1805590.1859269189
1356,1809718.0950121554
1357,1819088.8952827065
1358,1820257.267385238
1359,1828435.1298337758
1360,1835307.5982086845
1361,1836592.6271005534
1362,1837760.3814075238
1363,1840132.3864648961
1364,1850349.5727339115
1365,1855990.634606304
1366,1857319.4983064341
1367,1858604.035677893
1368,1841903.4371292917
1369,1825883.485113281
1370,1820873.8014879
1371,1825395.1609069952
1372,1833329.6542177857
1373,1847917.3255468581
1374,1845107.7013777848
1375,1844002.0620724973
1376,1851906.1370568248
1377,1843899.9740336118
1378,1840754.8542793998
1379,1835824.2554844718
1380,1842888.2075032112
1381,1839348.8028027404
1382,1846633.051946203
1383,1845244.4005376652
1384,1848779.1825272252
1385,1844995.9012255988
1386,1836216.5465049138
1387,1843308.649085095
1388,1831222.6267292027
1389,1832396.312695382
1390,1836380.3563269358
1391,1855924.0465345497
1392,1857756.7569262614
1393,1845899.1937195882
1394,1858939.0531860928
1395,1854958.21067798
1396,1860645.4174574465
1397,1865186.130575317
1398,1860289.273525077
1399,1853175.680216361
1400,1852148.7771640713
1401,1842712.878963284
1402,1841357.992287757
1403,1811671.1542828942
1404,1795416.6185628443
1405,1798639.9069629493
1406,1792181.8776208896
1407,1802676.8099453282
1408,1797226.0785159157
1409,1819229.2925121903
1410,1819370.9825203365
1411,1818630.3856785763
1412,1823879.5333339733
1413,1836152.6199369803
1414,1830029.9555115416
1415,1841891.4908526808
1416,1874300.5391444662
1417,1891490.1592300565
1418,1906597.2214557105
1419,1906474.5721547338
1420,1916025.4196993469
1421,1921386.250486493
1422,1923968.446873915
1423,1923246.2831565188
1424,1927801.371248822
1425,1916982.4947112673
1426,1908434.2969960999
1427,1918013.1711649725
1428,1936186.2878842368
1429,1927004.554241314
1430,1912089.6559037163
1431,1913633.614769437
1432,1913279.593507469
1433,1908478.5923590574
1434,1910405.1981450776
1435,1921781.6850583516
1436,1929487.070002735
1437,1944220.5917499806
1438,1950613.7633811869
1439,1941486.6579244537
1440,1931092.210523487
1441,1960548.7682231034
1442,1930416.4935411518
1443,1944869.4949989682
1444,1939816.0056900666
1445,1935615.7245885343
1446,1921772.6868743203
1447,1920975.4093648575
1448,1953222.319591964
1449,1952127.1501271392
1450,1936948.6114044387
1451,1967554.0499692226
1452,1942875.7599325592
1453,1939000.0763357515
1454,1916440.2970866798
1455,1916259.8093627344
1456,1855781.6848914367
1457,1844531.4175409698
1458,1868507.4194858624
1459,1890717.143168871
1460,1918757.763087711
1461,1904063.173482977
1462,1920703.9669523507
1463,1929655.763053191
1464,1932491.8167353203
1465,1946408.7846778485
1466,1943398.3405742012
1467,1952845.7236660083
1468,1963291.394915509
1469,1959806.779000318
1470,1961651.622049057
1471,1972095.3113545387
1472,1982459.4736863798
1473,1994270.6676193231
1474,2007427.5834634253
1475,1999828.4962576411
1476,1997131.571827767
1477,2031524.520025461
1478,2028032.7232634577
1479,2033271.778967692
1480,2028939.5480507736
1481,2046008.7835117346
1482,2043333.292540273
1483,2052331.9541048252
1484,2065024.536013759
1485,2048328.2135211607
1486,2052460.779684832
1487,2083365.9563051434
1488,2065312.582732976
1489,2072405.6541994647
1490,2064447.2095573507
1491,2061991.192821991
1492,2073009.5649468435
1493,2075313.6073359856
1494,2060195.5771062742
1495,2029704.2232837584
1496,2047236.0881536868
1497,2030556.9853103706
1498,2025681.6197905047
1499,1995324.9448903843
1500,2032582.1459231314
1501,2075115.6403160868
1502,2078960.8342470713
1503,2101095.2683559004
1504,2112823.6903297263
1505,2110750.463154731
1506,2116934.0548005616
1507,2122944.2715441906
1508,2123895.6286280886
1509,2111703.1867245478
1510,2102225.6751268976
1511,2069571.654217686
1512,2058769.616763891
1513,2101827.9945402537
1514,2146652.6260828003
1515,2116027.63435768
1516,2112986.8958413517
1517,2103423.9876034185
1518,2055007.3587918344
1519,2035814.1761246454
1520,2057518.0949675026
1521,2051514.8992945857
1522,2056310.2425836439
1523,2104783.0912140068
1524,2092295.6486607622
1525,2098531.9241523985
1526,2074291.4932991846
1527,2058340.7980495815
1528,2098729.837196763
1529,2041002.814354447
1530,2058992.331447139
1531,2091337.9097375562
1532,2098782.904946912
1533,2112640.949532462
1534,2122054.7567466144
1535,2104247.372642494
1536,2138001.1811844306
1537,2126893.9773170473
1538,2144047.976742832
1539,2143867.8726367922
1540,2149580.5779519854
1541,2146599.2995762257
1542,2118540.7845807914
1543,2141927.100826387
1544,2137829.28209651
1545,2176072.6557707186
1546,2166301.3019451355
1547,2166677.2792477673
1548,2162351.5278710313
1549,2177324.858079631
1550,2174739.1968899774
1551,2160279.018286419
1552,2174078.665425388
1553,2144162.6783114625
1554,2158292.786578683
1555,2118426.6540377145
1556,2109639.1092316774
1557,2149222.564918142
1558,2137131.9192004
1559,2169423.471597935
1560,2157427.399224263
1561,2162404.7808936746
1562,2141063.3906987114
1563,2175123.1869841754
1564,2160578.8667749157
1565,2151038.585528364
1566,2110979.025953054
1567,2107713.3454355933
1568,2112037.2268952564
1569,2144231.5438628746
1570,2129801.027343014
1571,2106794.1345835445
1572,2120594.8058519736
1573,2127161.7333608363
1574,2123842.4624476614
1575,2138294.69486265
1576,2135245.5747231166
1577,2140101.573466852
1578,2134572.676738396
1579,2139769.139774861
1580,2142223.736691398
1581,2134378.6240740796
1582,2103450.7926677335
1583,2117158.30874708
1584,2110373.472229401
1585,2117311.316914539
1586,2125998.6413959996
1587,2126983.1778666466
1588,2106753.948390436
1589,2103639.058313376
1590,2088032.5395883168
1591,2073883.497426908
1592,2098170.985454677
1593,2115789.5777407037
1594,2091117.5632725833
1595,2082009.5434589875
1596,2100831.625673792
1597,2132107.6997429775
1598,2125044.272184749
1599,2134212.6373347836
1600,2122395.7214341746
1601,2139718.5503611406
1602,2149578.9962772797
1603,2165367.436372993
1604,2129917.971821068
1605,2118723.1405587913
1606,2122172.185080566
1607,2116631.6334104473
1608,2092256.922751482
1609,2109063.6468732115
1610,2103214.186251207
1611,2088412.4546571518
1612,2097051.7110239677
1613,2095752.8546620563
1614,2114215.5547564537
1615,2091832.206282604
1616,2084977.894984559
1617,2073773.5045029134
1618,2072630.8224823014
1619,2096442.0716473237
1620,2101585.178953623
1621,2090100.0926933642
1622,2079060.3812104107
1623,2088899.8141817858
1624,2092390.1672654224
1625,2110784.774047701
1626,2104683.2313931733
1627,2117329.2136645517
1628,2122446.4846624834
1629,2107391.8623747784
1630,2098586.083715559
1631,2105832.243076693
1632,2067634.2376174412
1633,2071561.8030458724
1634,2090363.8070165168
1635,2081264.022591043
1636,2084585.2536611569
1637,2100021.786450182
1638,2071113.638312453
1639,2077990.8289151753
1640,2101914.3757750452
1641,2130473.620861901
1642,2143045.9622532465
1643,2143918.136849179
1644,2145876.7807659577
1645,2135389.1868514204
1646,2127310.0946421167
1647,2123277.202087533
1648,2142433.028888094
1649,2130347.019607866
1650,2107263.15244235
1651,2091933.8516030912
1652,2109854.577285317
1653,2129759.9028699403
1654,2129495.481390627
1655,2128289.6127182893
1656,2129422.374942912
1657,2133269.019488336
1658,2151548.867882431
1659,2131049.9888376836
1660,2116346.3470003186
1661,2132628.674546058
1662,2129141.2339277263
1663,2123935.6041843197
1664,2131550.0813524197
1665,2141727.9718857845
1666,2139198.520289254
1667,2136578.2901061215
1668,2120020.562753492
1669,2085636.9156825102
1670,2016275.3112099895
1671,1935780.8460727297
1672,1914113.0732862237
1673,1989987.169164904
1674,2028777.4360450513
1675,2015812.8083994056
1676,2005197.768957921
1677,1949657.927336491
1678,1987625.5524963844
1679,1993620.3320993837
1680,1959603.3544238713
1681,2012848.2998604702
1682,1976748.1080215098
1683,1976436.1371096212
1684,1986313.0615369969
1685,1977086.8905008752
1686,1999205.5678436286
1687,2018659.4501431873
1688,2004270.644440296
1689,1960873.3149362123
1690,1977554.2821075984
1691,1964747.80230637
1692,1963581.202516461
1693,1960090.3128674543
1694,1974066.394115068
1695,1941695.008158854
1696,1936094.8291520248
1697,1972946.4391681564
1698,1979826.4164952487
